"Name","_wandb","w_spu_norm"
"Group: ANDMask","","6.818411293352256e-7"
"Group: ANDMask","","6.818411293352256e-7"
"Group: IGA","","0.4237070679664612"
"Group: IGA","","0.39485540986061096"
"Group: IGA","","0.2714459300041199"
"Group: IGA","","0.38802921772003174"
"Group: IGA","","0.2976951003074646"
"Group: IB-IRM","","0.003072265535593033"
"Group: IB-IRM","","0.0067652142606675625"
"Group: IB-IRM","","0.006701674312353134"
"Group: IB-IRM","","0.0054530431516468525"
"Group: IB-IRM","","0.016567200422286987"
"Group: IRMv1","","0.5646487474441528"
"Group: IRMv1","","0.5225057005882263"
"Group: IRMv1","","0.6268080472946167"
"Group: IRMv1","","0.48280471563339233"
"Group: IRMv1","","0.590774416923523"
"Group: ERM","","0.49253198504447937"
"Group: ERM","","0.41881582140922546"
"Group: ERM","","0.5484816431999207"
